7.031250000000000000e-01 7.382812500000000000e-01 7.382812500000000000e-01
5.429687500000000000e-01 5.429687500000000000e-01 5.429687500000000000e-01
6.250000000000000000e-02 6.250000000000000000e-02 6.250000000000000000e-02
6.250000000000000000e-02 2.539062500000000000e-01 1.250000000000000000e-01
0.000000000000000000e+00 7.031250000000000000e-01 3.515625000000000000e-01
3.515625000000000000e-01 3.515625000000000000e-01 3.515625000000000000e-01
1.250000000000000000e-01 4.140625000000000000e-01 2.539062500000000000e-01
2.539062500000000000e-01 2.539062500000000000e-01 2.539062500000000000e-01
9.296875000000000000e-01 9.296875000000000000e-01 9.296875000000000000e-01
7.031250000000000000e-01 5.429687500000000000e-01 2.539062500000000000e-01
9.296875000000000000e-01 7.382812500000000000e-01 2.890625000000000000e-01
8.007812500000000000e-01 8.007812500000000000e-01 8.007812500000000000e-01
