8.984375000000000000e-01 8.671875000000000000e-01 8.671875000000000000e-01
8.007812500000000000e-01 7.382812500000000000e-01 7.382812500000000000e-01
9.960937500000000000e-01 9.960937500000000000e-01 9.960937500000000000e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.515625000000000000e-01 3.203125000000000000e-01 3.203125000000000000e-01
6.406250000000000000e-01 6.093750000000000000e-01 6.406250000000000000e-01
9.609375000000000000e-01 9.609375000000000000e-01 9.296875000000000000e-01
5.781250000000000000e-01 5.781250000000000000e-01 5.781250000000000000e-01
2.890625000000000000e-01 3.203125000000000000e-01 2.890625000000000000e-01
