3.203125000000000000e-01 3.203125000000000000e-01 3.203125000000000000e-01
1.914062500000000000e-01 1.914062500000000000e-01 1.914062500000000000e-01
6.250000000000000000e-02 6.250000000000000000e-02 6.250000000000000000e-02
9.609375000000000000e-01 6.718750000000000000e-01 1.601562500000000000e-01
5.429687500000000000e-01 3.515625000000000000e-01 1.250000000000000000e-01
8.007812500000000000e-01 5.117187500000000000e-01 6.250000000000000000e-02
9.960937500000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.718750000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.960937500000000000e-01 8.671875000000000000e-01 4.804687500000000000e-01
8.671875000000000000e-01 8.671875000000000000e-01 8.671875000000000000e-01
3.515625000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
